"Employee_ID","Joining_Year","Age","Business_Travel","Daily_Rate","Distance_From_Home","Education","Environment_Satisfaction","Gender","Hourly_Rate","Job_Involvement","Job_Satisfaction","Marital_Status","Monthly_Income","Monthly_Rate","Num_Companies_Worked","Overtime","Percent_Salary_Hike","Performance_Rating","Relationship_Satisfaction","Stock_Option","Total_Working_Years","Training_Times_Last_Year","Work_Life_Balance","Years_At_Company","Years_In_Role","Years_Since_Promotion","Years_With_Manager","Attrition","Leaving_Year","Reason","Relieving_Status","Office_Code","Job_Level","Dept_Corporate_Functions","Dept_Delivery","Dept_HR","Dept_Marketing","Dept_Product"
100143,2012,51,1,1116,17,1,2,"Male",47,2,3,"Single",11195,20658,2,1,15,3,3,1,30,2,3,10,3,4,4,0,NA,"","","NYC",6,1,0,0,0,0
100144,2012,48,1,750,5,2,2,"Male",51,2,3,"Married",18889,16464,3,0,11,3,3,1,27,2,2,10,1,4,3,0,NA,"","","TOR",6,1,0,0,0,0
100145,2012,48,1,257,6,0,4,"Male",76,2,2,"Married",19669,19294,3,0,20,3,1,1,28,4,2,10,4,3,4,0,NA,"","","OTT",6,1,0,0,0,0
100146,2012,49,1,1216,20,1,2,"Male",45,2,2,"Divorced",11209,20615,2,0,15,3,2,1,31,2,3,10,3,4,5,0,NA,"","","OTT",3,0,0,1,0,0
100147,2012,47,1,261,6,2,4,"Male",75,2,2,"Married",19639,19311,3,0,20,3,1,1,28,4,2,10,4,3,4,0,NA,"","","PHL",5,0,0,1,0,0
100148,2012,52,1,726,6,3,2,"Female",42,2,1,"Married",16851,10039,1,0,13,3,1,0,34,2,3,10,3,1,5,0,NA,"","","MKM",6,1,0,0,0,0
100149,2012,54,1,457,6,2,1,"Male",46,3,1,"Divorced",19458,4201,3,0,11,3,4,0,29,4,1,10,4,4,4,0,NA,"","","CAL",5,0,0,0,0,1
100150,2012,42,1,420,8,1,3,"Male",63,2,4,"Married",10321,4928,1,1,11,4,1,1,22,5,2,8,3,3,3,1,2020,"career change","Voluntary","CAL",3,0,0,0,1,0
100151,2012,38,1,222,2,0,1,"Female",82,3,3,"Married",12112,13495,7,0,11,3,3,3,20,3,3,6,3,4,2,1,2018,"maternity leave - did not return","Voluntary","PHL",3,0,0,1,0,0
100152,2012,45,1,1235,2,1,1,"Male",81,3,2,"Married",18565,8077,1,0,12,3,3,1,27,2,3,10,3,3,3,0,NA,"","","BOS",6,1,0,0,0,0
100153,2012,49,1,947,7,0,2,"Male",45,2,3,"Married",18709,16653,4,0,12,3,3,1,28,2,2,10,2,5,3,0,NA,"","","TOR",5,0,0,0,1,0
100154,2012,50,1,1197,3,1,1,"Male",97,3,1,"Married",18338,8057,1,0,11,3,3,1,31,2,2,10,2,3,3,0,NA,"","","MKM",6,1,0,0,0,0
100155,2012,47,1,733,3,0,1,"Male",69,2,3,"Married",19144,21071,1,0,16,3,2,0,28,2,3,10,3,5,3,0,NA,"","","MKM",6,1,0,0,0,0
100156,2012,46,1,563,1,3,4,"Male",56,4,1,"Single",17567,3156,1,0,15,3,2,0,27,5,1,10,1,1,5,0,NA,"","","NYC",4,0,0,0,0,1
100157,2012,50,1,737,18,0,2,"Female",67,2,3,"Married",19512,22849,3,0,17,3,3,0,30,2,3,10,3,2,5,0,NA,"","","VAN",5,0,0,0,1,0
100158,2012,38,1,922,5,1,1,"Male",47,2,3,"Married",14228,15471,3,1,11,4,3,0,19,1,1,6,3,5,3,1,2018,"offered more money","Voluntary","MKM",3,0,0,0,0,0
100159,2012,53,1,913,2,1,1,"Male",68,2,3,"Married",19018,21226,2,0,18,3,4,0,32,2,3,10,2,5,4,0,NA,"","","BOS",6,1,0,0,0,0
100160,2012,38,1,623,1,2,1,"Male",48,2,3,"Divorced",10568,14893,4,0,11,5,2,0,18,2,1,6,1,4,3,1,2018,"career change","Voluntary","TOR",3,1,0,0,0,0
100161,2012,46,1,825,2,0,3,"Male",56,2,3,"Married",19579,6034,0,0,14,3,1,1,28,3,3,10,5,4,4,0,NA,"","","VAN",6,1,0,0,0,0
100162,2012,47,1,945,1,1,2,"Male",59,2,3,"Married",19805,5771,0,0,15,3,2,1,29,5,3,10,5,3,4,0,NA,"","","BOS",6,1,0,0,0,0
100163,2012,49,1,476,3,1,3,"Female",38,2,1,"Married",16764,10560,3,0,11,3,2,0,29,2,4,10,3,1,4,0,NA,"","","VAN",6,1,0,0,0,0
100164,2012,39,1,621,1,3,1,"Male",51,2,3,"Divorced",10531,14868,4,0,11,4,2,0,19,2,1,6,1,4,3,1,2018,"unhappy","Voluntary","NYC",3,0,0,1,0,0
100165,2012,47,1,326,13,2,3,"Male",73,2,4,"Married",10318,4429,1,1,11,4,2,1,28,4,2,10,3,4,3,1,2022,"long hours","Voluntary","OTT",6,1,0,0,0,0
100166,2012,56,1,537,23,3,2,"Male",83,3,2,"Married",10364,4374,2,1,12,4,3,0,30,2,2,9,3,4,2,1,2021,"return to school","Voluntary","NYC",6,1,0,0,0,0
100167,2012,56,1,818,7,0,3,"Female",42,3,3,"Single",13789,24304,2,0,12,3,2,0,32,2,1,10,3,1,3,0,NA,"","","PHL",6,1,0,0,0,0
100168,2012,51,1,409,2,2,1,"Male",56,1,4,"Married",18349,25732,1,1,15,2,4,0,30,2,3,10,5,2,3,1,2022,"Misconduct","Involuntary","NYC",6,1,0,0,0,0
100169,2012,59,1,420,7,3,1,"Male",41,3,1,"Married",19566,3854,5,0,11,3,3,0,33,4,1,10,3,4,4,0,NA,"","","TOR",6,1,0,0,0,0
100170,2012,49,1,843,3,2,1,"Female",97,3,1,"Married",17824,4628,1,0,12,3,3,1,29,3,3,10,2,5,3,0,NA,"","","VAN",6,1,0,0,0,0
100171,2012,51,1,524,19,1,2,"Male",87,1,4,"Single",14843,24451,1,0,14,3,3,0,30,2,3,10,3,4,4,0,NA,"","","OTT",4,0,0,1,0,0
100172,2012,43,1,1271,2,0,2,"Male",85,2,1,"Married",10865,2340,7,1,13,3,3,0,23,1,2,8,3,2,3,1,2020,"career change","Voluntary","TOR",3,0,0,0,1,0
100173,2012,53,1,460,5,0,1,"Male",46,3,2,"Divorced",19448,4232,3,0,11,3,4,0,29,4,1,10,4,4,4,0,NA,"","","OTT",6,1,0,0,0,0
100174,2012,54,1,639,2,1,4,"Male",73,3,1,"Married",18938,18865,0,0,14,3,2,0,34,2,3,10,4,2,4,0,NA,"","","VAN",6,1,0,0,0,0
100175,2012,41,1,1360,12,2,2,"Female",49,3,3,"Married",19545,16280,1,0,12,3,4,0,23,0,3,8,6,6,3,1,2020,"maternity leave - did not return","Voluntary","TOR",5,0,1,0,0,0
100176,2012,55,1,782,19,3,3,"Female",64,2,3,"Married",19616,22884,1,0,21,4,3,1,34,3,3,10,3,1,4,0,NA,"","","OTT",6,1,0,0,0,0
100177,2012,39,1,536,8,2,2,"Male",74,2,2,"Married",9919,4685,1,0,11,5,4,1,20,3,2,8,3,4,3,1,2020,"retiring","Voluntary","NYC",2,0,1,0,0,0
100178,2012,42,2,481,12,2,3,"Male",44,3,1,"Single",13758,2447,0,1,12,5,2,0,22,2,2,8,4,5,5,1,2020,"return to school","Voluntary","CAL",4,1,0,0,0,0
100179,2012,46,1,262,19,0,2,"Male",84,1,3,"Single",14057,24664,0,0,12,3,3,0,28,2,3,10,3,5,4,0,NA,"","","TOR",6,1,0,0,0,0
100180,2012,49,1,1256,18,3,2,"Male",40,3,2,"Divorced",11177,20711,2,0,14,3,2,1,31,3,3,10,3,4,5,0,NA,"","","OTT",6,1,0,0,0,0
100181,2012,51,1,571,3,2,2,"Male",73,2,4,"Married",10157,14829,0,0,15,2,1,1,33,3,3,10,3,1,3,1,2022,"Misconduct","Involuntary","BOS",6,1,0,0,0,0
100182,2012,42,1,775,8,3,2,"Male",59,2,1,"Married",12680,2407,2,0,12,3,2,0,22,1,2,8,3,4,4,1,2020,"career change","Voluntary","NYC",3,1,0,0,0,0
100183,2012,46,1,1402,2,3,3,"Female",69,3,1,"Married",17048,24097,8,0,23,4,1,0,28,2,3,10,6,6,4,0,NA,"","","OTT",6,1,0,0,0,0
100184,2012,44,1,1376,1,1,2,"Male",91,2,1,"Married",10482,2326,9,0,14,4,4,1,24,1,3,8,3,2,3,1,2020,"reallocation out of the area","Voluntary","BOS",3,0,0,0,0,1
100185,2012,47,1,202,2,2,3,"Female",33,3,4,"Married",16752,12982,1,1,11,3,3,1,26,3,2,10,5,2,1,0,NA,"","","CAL",6,1,0,0,0,0
100186,2012,47,1,1147,18,2,2,"Male",43,3,3,"Married",11244,20733,2,0,16,3,2,0,29,3,3,10,3,4,4,0,NA,"","","MKM",6,1,0,0,0,0
100187,2012,46,1,1170,4,2,2,"Male",91,2,1,"Married",10453,2516,7,1,13,4,4,1,26,1,2,9,3,2,3,1,2021,"unhappy","Voluntary","CAL",6,1,0,0,0,0
100188,2012,46,1,1234,3,1,1,"Male",92,1,2,"Single",17893,3724,2,1,16,3,1,0,25,2,2,9,4,1,4,1,2021,"offered more money","Voluntary","MKM",6,1,0,0,0,0
100189,2012,49,1,527,8,3,1,"Female",51,3,2,"Married",7403,22477,4,0,11,3,3,1,29,3,2,10,4,1,3,0,NA,"","","PHL",3,0,0,0,0,0
100190,2012,50,1,989,7,0,2,"Female",43,2,3,"Divorced",18740,16701,5,1,12,3,4,1,29,2,2,10,2,5,3,0,NA,"","","CAL",6,1,0,0,0,0
100191,2012,52,2,372,17,3,1,"Male",85,3,2,"Single",13208,9538,4,1,15,5,3,0,20,2,2,6,3,2,3,1,2018,"reallocation out of the area","Voluntary","PHL",3,0,0,0,0,0
100192,2013,49,1,1302,16,1,2,"Male",39,3,2,"Divorced",11036,20758,2,0,14,3,2,1,31,3,3,9,3,3,4,0,NA,"","","VAN",6,1,0,0,0,0
100193,2013,51,1,619,7,1,1,"Male",51,3,1,"Divorced",19496,3797,3,0,13,3,3,0,27,3,2,9,4,2,4,0,NA,"","","NYC",6,1,0,0,0,0
100194,2013,42,1,400,25,2,3,"Male",90,3,3,"Married",16969,19515,1,0,11,3,4,1,24,2,3,9,4,2,4,0,NA,"","","OTT",6,1,0,0,0,0
100195,2013,41,1,1101,1,0,2,"Male",78,2,1,"Married",10430,3363,6,0,13,4,3,1,21,2,3,7,3,2,3,1,2020,"reallocation out of the area","Voluntary","NYC",3,0,0,1,0,0
100196,2013,49,2,555,24,1,1,"Male",87,3,2,"Single",12360,9993,2,1,13,5,3,0,13,2,2,5,3,3,3,1,2018,"reallocation out of the area","Voluntary","MKM",3,0,0,0,1,0
100197,2013,38,1,511,6,3,3,"Male",48,2,2,"Married",11652,4330,0,0,11,4,1,0,18,4,2,6,3,3,4,1,2019,"unhappy","Voluntary","TOR",3,1,0,0,0,0
100198,2013,49,1,390,7,3,3,"Male",85,2,2,"Married",19822,19067,3,0,21,3,1,1,29,4,2,9,4,3,4,0,NA,"","","CAL",6,1,0,0,0,0
100199,2013,57,1,396,2,0,4,"Male",42,3,1,"Married",19400,24608,6,0,12,2,4,0,35,2,3,9,4,4,3,1,2022,"Misconduct","Involuntary","BOS",6,1,0,0,0,0
100200,2013,34,2,726,10,2,3,"Male",55,2,1,"Single",10281,21599,8,1,16,5,2,0,14,2,3,5,4,2,1,1,2018,"unhappy","Voluntary","BOS",3,0,0,0,1,0
100201,2013,42,1,539,7,0,1,"Male",64,3,3,"Divorced",18481,16349,1,0,12,3,1,0,24,3,2,9,3,5,4,0,NA,"","","MKM",6,1,0,0,0,0
100202,2013,49,1,561,8,0,2,"Female",34,3,3,"Single",13784,24768,1,0,13,3,2,0,28,1,2,9,3,1,2,0,NA,"","","PHL",6,1,0,0,0,0
100203,2013,46,2,202,2,1,2,"Male",33,3,3,"Single",16759,12982,1,0,11,3,3,0,25,3,2,9,5,1,1,0,NA,"","","VAN",6,1,0,0,0,0
100204,2013,42,1,473,5,0,2,"Male",67,3,4,"Married",18663,16147,0,0,12,3,2,1,24,3,2,9,2,4,3,0,NA,"","","MKM",6,1,0,0,0,0
100205,2013,50,1,628,4,3,3,"Female",73,2,4,"Married",9982,14270,0,0,16,2,2,0,25,3,3,9,3,1,3,1,2022,"Misconduct","Involuntary","BOS",6,1,0,0,0,0
100206,2013,42,1,506,6,3,2,"Male",66,3,4,"Divorced",18585,16173,0,0,12,3,2,1,24,3,2,9,2,4,3,0,NA,"","","PHL",5,0,0,1,0,0
100207,2013,43,1,1211,5,2,3,"Male",86,3,1,"Single",19238,17484,1,0,14,3,3,1,25,3,2,9,3,5,5,0,NA,"","","MKM",5,0,0,0,1,0
100208,2013,31,2,1031,16,3,3,"Female",48,3,1,"Single",2729,8431,1,1,16,4,2,0,13,1,2,5,4,4,4,1,2018,"maternity leave - did not return","Voluntary","MKM",1,0,0,0,1,0
100209,2013,46,1,801,7,0,2,"Male",53,2,3,"Divorced",18601,16487,3,0,12,3,3,1,26,2,2,9,2,5,3,0,NA,"","","VAN",6,1,0,0,0,0
100210,2013,45,2,1249,7,2,1,"Male",97,3,1,"Divorced",5210,20308,1,0,18,3,1,1,24,2,3,9,4,4,4,0,NA,"","","MKM",6,1,0,0,0,0
100211,2013,57,1,376,2,2,4,"Male",40,3,1,"Married",19372,24816,6,0,12,2,4,0,36,2,3,9,5,4,3,1,2022,"Misconduct","Involuntary","BOS",6,1,0,0,0,0
100212,2013,46,1,1328,6,2,1,"Male",85,2,1,"Married",10474,3136,8,1,13,5,3,0,21,1,2,6,2,1,2,1,2019,"long hours","Voluntary","BOS",3,0,0,0,1,0
100213,2013,46,1,145,11,1,2,"Male",58,2,1,"Single",13447,25321,0,0,13,3,2,0,26,3,3,9,3,5,2,0,NA,"","","CAL",6,1,0,0,0,0
100214,2013,46,1,1369,2,2,2,"Male",70,3,1,"Married",16953,24130,7,0,22,4,1,0,27,2,3,9,5,5,4,0,NA,"","","CAL",6,1,0,0,0,0
100215,2013,46,1,616,10,1,1,"Male",74,2,4,"Married",8685,14250,0,0,12,5,3,1,17,2,3,6,3,1,3,1,2019,"return to school","Voluntary","OTT",3,0,0,0,1,0
100216,2013,42,1,477,12,1,3,"Male",44,3,1,"Married",13724,2456,0,1,12,5,2,0,22,2,2,8,4,5,5,1,2021,"offered more money","Voluntary","MKM",3,0,0,0,0,1
100217,2013,42,1,874,7,0,3,"Male",46,2,4,"Married",8916,5698,1,0,14,3,1,1,12,4,3,5,3,2,3,1,2018,"long hours","Voluntary","BOS",3,1,0,0,0,0
100218,2013,43,1,460,23,2,3,"Male",87,3,3,"Married",17020,19644,1,0,12,3,4,2,24,3,3,9,4,2,4,0,NA,"","","NYC",6,1,0,0,0,0
100219,2013,42,1,981,12,3,1,"Male",59,2,2,"Married",14335,4345,0,0,11,3,3,1,24,3,3,9,4,1,4,0,NA,"","","NYC",6,1,0,0,0,0
100220,2013,42,2,570,8,3,2,"Male",66,3,4,"Divorced",18430,16225,1,0,13,3,2,1,24,4,2,9,3,5,4,0,NA,"","","OTT",5,0,0,0,0,0
100221,2013,45,1,416,14,1,3,"Male",53,3,1,"Married",13097,2642,0,0,12,1,2,0,25,2,2,9,4,5,5,1,2022,"Misconduct","Involuntary","BOS",6,1,0,0,0,0
100222,2013,40,1,1360,12,0,2,"Male",49,3,2,"Married",19511,16284,1,1,12,5,4,0,22,0,2,8,5,5,3,1,2021,"reallocation out of the area","Voluntary","OTT",4,1,0,0,0,0
100223,2013,51,1,706,4,0,1,"Male",55,1,4,"Married",15258,25498,1,1,15,3,4,0,25,2,3,7,3,2,3,1,2020,"offered more money","Voluntary","BOS",4,1,0,0,0,0
100224,2013,52,1,1211,1,3,1,"Male",78,2,3,"Divorced",15445,22034,2,0,16,3,3,0,30,2,3,9,3,1,3,0,NA,"","","BOS",6,1,0,0,0,0
100225,2013,44,1,1114,4,3,1,"Male",89,3,2,"Married",18211,8672,6,0,11,3,3,1,26,4,3,9,3,2,4,0,NA,"","","NYC",6,1,0,0,0,0
100226,2013,43,1,1005,3,3,2,"Male",84,3,1,"Married",19123,17441,1,0,13,3,3,1,25,3,2,9,3,4,5,0,NA,"","","NYC",6,1,0,0,0,0
100227,2013,43,1,1051,17,0,2,"Male",45,2,2,"Divorced",16723,16379,1,1,12,3,3,0,22,0,3,6,4,4,2,1,2019,"unhappy","Voluntary","PHL",4,0,0,0,0,0
100228,2013,48,1,513,8,2,1,"Female",52,3,2,"Married",7419,22509,3,0,11,3,2,0,28,2,2,9,4,1,3,0,NA,"","","PHL",6,1,0,0,0,0
100229,2013,44,1,288,1,2,2,"Male",69,3,4,"Married",19114,15998,0,0,11,3,2,1,24,2,2,9,1,1,3,0,NA,"","","PHL",5,0,1,0,0,0
100230,2013,35,1,541,2,1,2,"Male",51,2,3,"Married",10290,5506,1,0,11,5,1,1,15,5,3,6,3,2,3,1,2019,"medical issues","Voluntary","TOR",2,0,0,0,1,0
100231,2013,45,1,867,2,3,3,"Male",53,2,3,"Married",19437,6155,0,0,14,3,1,1,26,3,3,9,5,4,4,0,NA,"","","OTT",6,1,0,0,0,0
100232,2013,46,1,273,5,1,4,"Male",71,2,2,"Divorced",19535,19369,2,1,18,3,1,1,26,4,2,9,3,3,4,0,NA,"","","VAN",6,1,0,0,0,0
100233,2013,48,1,528,7,3,1,"Male",67,3,1,"Single",19715,4132,2,0,12,3,2,0,26,3,1,9,3,4,3,0,NA,"","","MKM",5,0,1,0,0,0
100234,2013,39,1,538,9,3,2,"Male",48,2,1,"Married",12862,3083,0,0,11,3,2,0,19,2,2,7,3,4,5,1,2020,"return to school","Voluntary","TOR",3,0,0,1,0,0
100235,2013,48,1,802,5,0,1,"Male",96,3,1,"Married",17718,4719,2,0,14,3,3,1,28,3,3,9,2,4,2,0,NA,"","","OTT",6,1,0,0,0,0
100236,2013,43,1,911,3,3,2,"Male",80,3,1,"Married",19090,17424,2,0,13,3,3,1,25,3,2,9,3,4,5,0,NA,"","","BOS",6,1,0,0,0,0
100237,2013,42,1,759,8,0,2,"Male",58,2,1,"Married",12737,2409,2,0,12,3,2,0,22,1,2,8,3,4,4,1,2021,"reallocation out of the area","Voluntary","NYC",3,0,0,0,0,1
100238,2013,48,1,758,15,0,1,"Female",71,2,3,"Married",19482,22772,4,0,16,3,3,0,28,2,3,9,4,2,5,0,NA,"","","NYC",6,1,0,0,0,0
100239,2013,47,1,269,14,1,4,"Male",57,3,2,"Divorced",17308,2683,2,0,12,3,2,0,25,3,2,9,4,1,3,0,NA,"","","BOS",4,0,1,0,0,0
100240,2013,46,1,1365,2,2,3,"Female",69,3,1,"Divorced",17085,24064,7,0,22,3,1,0,28,2,3,9,5,5,4,0,NA,"","","BOS",6,1,0,0,0,0
100241,2013,44,1,485,6,2,2,"Male",98,3,1,"Married",17480,4964,1,0,12,3,4,0,25,3,3,9,3,5,3,0,NA,"","","PHL",4,0,0,0,1,0
100242,2013,46,1,206,2,3,2,"Male",34,3,3,"Married",16787,12983,1,0,11,3,3,0,25,3,2,9,5,1,1,0,NA,"","","PHL",6,1,0,0,0,0
100243,2013,45,1,511,2,1,1,"Male",77,2,1,"Married",10392,2124,1,0,21,3,3,2,24,2,3,9,4,5,4,0,NA,"","","MKM",6,1,0,0,0,0
100244,2013,47,2,195,4,1,3,"Male",32,3,4,"Divorced",16818,13085,1,0,11,3,3,0,25,3,2,9,5,2,1,0,NA,"","","PHL",6,1,0,0,0,0
100245,2013,31,1,983,13,1,2,"Female",49,3,1,"Single",2540,8219,1,1,15,3,3,0,13,1,3,5,4,4,4,1,2018,"maternity leave - did not return","Voluntary","NYC",1,0,0,1,0,0
100246,2013,43,1,442,5,1,2,"Male",67,3,4,"Divorced",18739,16122,0,0,12,3,2,1,24,3,2,9,2,3,3,0,NA,"","","CAL",6,1,0,0,0,0
100247,2013,45,1,591,2,0,3,"Male",60,2,3,"Married",19502,5196,0,0,12,3,2,0,26,3,3,9,6,4,5,0,NA,"","","CAL",6,1,0,0,0,0
100248,2013,45,1,519,1,3,1,"Male",85,2,1,"Married",10426,2131,1,0,23,3,3,2,24,2,3,9,5,5,3,0,NA,"","","NYC",6,1,0,0,0,0
100249,2013,37,1,687,1,2,1,"Male",46,2,3,"Divorced",11366,15037,4,1,11,4,3,0,17,1,1,5,1,4,3,1,2018,"retiring","Voluntary","PHL",3,0,0,0,0,1
100250,2013,44,1,1199,4,3,3,"Male",92,4,1,"Divorced",19190,17477,1,0,14,3,4,2,26,4,2,9,4,5,5,0,NA,"","","BOS",6,1,0,0,0,0
100251,2013,42,1,387,7,1,2,"Male",98,3,1,"Married",17371,5067,1,0,12,3,4,0,24,3,3,9,3,5,3,0,NA,"","","BOS",6,1,0,0,0,0
100252,2013,47,1,538,7,1,1,"Male",69,3,1,"Divorced",19729,4157,2,0,12,3,2,0,25,3,1,9,3,4,3,0,NA,"","","MKM",6,1,0,0,0,0
100253,2013,44,1,1069,2,0,3,"Female",81,3,1,"Single",13789,16898,1,1,12,3,2,1,23,2,3,9,4,1,4,0,NA,"","","PHL",6,1,0,0,0,0
100254,2013,53,1,567,7,2,1,"Male",49,3,1,"Single",19514,3812,3,0,13,3,3,0,28,3,2,9,4,3,4,0,NA,"","","MKM",5,0,0,0,1,0
100255,2013,47,1,977,3,2,1,"Male",96,3,2,"Married",18228,7936,2,0,11,3,2,0,28,2,3,9,2,3,2,0,NA,"","","MKM",6,1,0,0,0,0
100256,2013,43,1,982,12,3,1,"Male",59,2,2,"Divorced",14336,4345,1,0,11,3,3,1,25,3,3,9,4,2,4,0,NA,"","","NYC",4,0,0,0,0,1
100257,2013,53,1,941,2,3,1,"Male",66,2,3,"Single",19009,21264,3,0,18,3,4,0,32,2,3,9,2,4,4,0,NA,"","","CAL",6,1,0,0,0,0
100258,2013,47,1,329,12,1,4,"Male",57,3,2,"Married",17361,2779,2,0,12,3,2,0,25,3,2,9,3,1,4,0,NA,"","","NYC",6,1,0,0,0,0
100259,2013,45,1,1449,2,3,1,"Female",94,1,2,"Single",18824,2493,2,1,16,1,1,0,26,2,3,9,4,1,4,1,2022,"Misconduct","Involuntary","BOS",6,1,0,0,0,0
100260,2013,50,1,825,7,2,3,"Male",73,2,3,"Married",19908,5556,0,0,13,3,1,1,32,4,3,9,5,3,3,0,NA,"","","NYC",6,1,0,0,0,0
100261,2013,44,1,1404,1,1,1,"Male",92,1,1,"Single",13786,2392,6,1,14,5,2,0,24,1,3,8,3,1,3,1,2021,"offered more money","Voluntary","CAL",3,0,0,0,1,0
100262,2013,54,1,715,13,3,2,"Female",61,3,2,"Single",18737,13324,7,0,11,3,4,0,35,2,2,9,5,1,5,0,NA,"","","MKM",6,1,0,0,0,0
100263,2013,42,1,563,7,3,2,"Male",66,3,4,"Married",18446,16219,0,0,12,3,2,1,24,3,2,9,3,5,3,0,NA,"","","CAL",6,1,0,0,0,0
100264,2013,42,1,855,17,0,1,"Male",59,2,2,"Married",14093,4754,0,0,14,3,3,1,23,3,3,9,4,1,4,0,NA,"","","TOR",6,1,0,0,0,0
100265,2013,41,1,1223,1,2,1,"Male",61,3,2,"Married",19002,8171,1,0,13,3,3,1,23,2,3,9,3,1,3,0,NA,"","","PHL",6,1,0,0,0,0
100266,2013,50,1,890,3,2,3,"Female",86,2,2,"Married",14002,17671,3,0,11,3,2,0,29,2,3,9,2,1,3,0,NA,"","","PHL",6,1,0,0,0,0
100267,2013,45,1,252,1,3,3,"Male",70,4,4,"Married",19202,15970,0,0,11,3,3,1,25,2,3,9,1,1,3,0,NA,"","","OTT",6,1,0,0,0,0
100268,2013,44,1,351,3,1,2,"Male",68,3,4,"Married",18960,16049,0,0,11,3,2,1,24,2,2,9,1,2,3,0,NA,"","","PHL",6,1,0,0,0,0
100269,2013,47,1,694,4,2,2,"Male",53,2,3,"Divorced",18924,16408,2,0,11,3,3,1,27,2,2,9,1,3,3,0,NA,"","","TOR",5,0,1,0,0,0
100270,2013,45,1,282,1,0,3,"Male",69,3,3,"Divorced",19220,15997,0,0,11,3,2,0,24,2,3,9,1,1,3,0,NA,"","","CAL",6,1,0,0,0,0
100271,2013,45,0,1238,1,2,3,"Male",74,2,3,"Married",10748,3395,3,0,23,4,4,1,25,3,2,9,6,5,2,0,NA,"","","PHL",6,1,0,0,0,0
100272,2013,50,1,510,4,0,2,"Male",67,2,4,"Divorced",10138,15194,1,0,13,3,1,1,31,2,3,8,3,1,3,1,2021,"long hours","Voluntary","BOS",3,0,0,0,1,0
100273,2013,46,1,460,2,3,2,"Male",62,3,3,"Divorced",19071,16176,1,0,11,3,3,1,26,2,2,9,1,2,3,0,NA,"","","TOR",6,1,0,0,0,0
100274,2013,42,1,1238,7,1,3,"Female",74,3,1,"Divorced",19346,17501,1,0,14,3,2,1,24,3,2,9,3,4,4,0,NA,"","","BOS",6,1,0,0,0,0
100275,2013,43,1,644,7,3,2,"Male",61,2,3,"Divorced",18484,16309,1,0,12,3,2,1,24,3,2,9,3,5,3,0,NA,"","","NYC",6,1,0,0,0,0
100276,2013,35,1,892,15,0,3,"Female",43,3,1,"Single",2723,8271,1,0,15,5,2,0,17,1,3,6,5,5,5,1,2019,"maternity leave - did not return","Voluntary","CAL",1,1,0,0,0,0
100277,2013,33,2,984,16,3,3,"Female",47,3,1,"Single",2733,8378,1,1,16,3,2,0,14,1,2,5,4,5,4,1,2018,"maternity leave - did not return","Voluntary","MKM",1,0,0,0,0,1
100278,2013,46,1,526,1,0,2,"Female",92,3,1,"Divorced",10453,2137,1,0,25,4,3,3,24,2,3,9,5,6,3,0,NA,"","","BOS",3,0,0,0,0,1
100279,2013,44,1,1210,4,0,3,"Male",90,3,1,"Divorced",19222,17458,1,0,14,3,3,1,25,4,2,9,3,5,5,0,NA,"","","CAL",6,1,0,0,0,0
100280,2013,42,1,735,2,1,1,"Male",73,3,2,"Divorced",19030,17391,3,0,12,3,2,0,24,2,2,9,3,3,5,0,NA,"","","TOR",6,1,0,0,0,0
100281,2013,45,1,707,3,2,3,"Male",57,3,1,"Married",17574,3229,1,0,16,3,1,0,24,4,1,9,1,1,4,0,NA,"","","OTT",6,1,0,0,0,0
100282,2013,43,2,394,26,1,3,"Male",92,3,4,"Married",16959,19494,1,1,12,3,4,2,25,3,4,9,5,2,5,0,NA,"","","TOR",6,1,0,0,0,0
100283,2013,51,1,1191,1,1,1,"Male",79,2,3,"Divorced",15498,22073,2,0,16,3,3,0,29,2,3,9,3,1,3,0,NA,"","","OTT",6,1,0,0,0,0
100284,2013,47,1,240,16,2,4,"Male",57,3,3,"Married",17283,2636,2,0,12,3,2,0,24,3,2,9,5,1,3,0,NA,"","","MKM",6,1,0,0,0,0
100285,2013,44,1,282,1,1,2,"Male",69,3,4,"Divorced",19127,15994,0,0,11,3,2,1,24,2,2,9,1,1,3,0,NA,"","","MKM",5,0,0,0,0,1
100286,2013,38,1,667,4,2,3,"Male",49,2,4,"Married",9762,5590,1,1,12,5,1,1,14,5,3,5,3,2,3,1,2018,"medical issues","Voluntary","MKM",3,0,0,0,0,0
100287,2013,34,1,910,13,0,3,"Female",52,3,1,"Single",2724,8330,1,1,14,3,3,0,15,1,3,5,4,4,4,1,2018,"maternity leave - did not return","Voluntary","MKM",1,0,1,0,0,0
100288,2013,42,1,332,1,1,4,"Male",61,2,2,"Divorced",19169,19477,0,0,12,3,2,0,24,2,3,9,3,1,4,0,NA,"","","NYC",6,1,0,0,0,0
100289,2013,55,1,692,14,2,3,"Male",61,4,2,"Single",18722,13339,8,0,11,3,4,0,36,3,3,9,6,1,6,0,NA,"","","TOR",6,1,0,0,0,0
100290,2013,46,1,771,17,1,2,"Male",53,3,1,"Married",12359,3881,2,0,12,4,2,0,19,2,2,5,3,3,3,1,2018,"reallocation out of the area","Voluntary","TOR",3,0,0,1,0,0
